general,item_item,popularity,recommended,test,user,user_user,associations,content
,[106],[131],"[92, 91, 106, 97, 75, 94, 115, 2774, 131, 1025]",[2774],7cd0c415-4dfc-50d8-918f-af909cc81955,[94],,"[92, 91, 97, 75, 115, 2774, 1025]"
,,"[98, 2813, 94]","[92, 75, 172, 98, 2813, 114, 94, 192, 3607, 3521]",[172],bab6dc4c-1e1f-5d2b-9c05-2b134be542fa,"[75, 114, 192, 3607]",,"[92, 172, 3521]"
"[2978, 3521]",[106],,"[92, 106, 94, 115, 75, 2774, 2978, 97, 3171, 3521]",[2774],4af43c95-a51e-5610-92a6-dd5e51cbed7a,[94],,"[92, 115, 75, 2774, 97, 3171]"
,"[106, 3471]",,"[92, 94, 2774, 106, 91, 97, 75, 115, 151, 3471]",[2774],ebe11e44-db3f-512f-bf17-37c733361389,"[94, 151]",,"[92, 2774, 91, 97, 75, 115]"
,,[2813],"[92, 172, 114, 75, 151, 3521, 3171, 192, 115, 2813]",[172],13527250-0771-5503-9428-27d61ed5c891,"[114, 75, 151, 192]",,"[92, 172, 3521, 3171, 115]"
[723],,"[94, 2992]","[97, 151, 115, 1811, 94, 278, 91, 2992, 723, 1025]",[98],0c2c379d-f316-5b5b-85c4-1477ff7733b7,,,"[97, 151, 115, 1811, 278, 91, 1025]"
,[3510],"[151, 106]","[3514, 97, 151, 3510, 75, 3484, 3481, 3482, 3470, 106]",[4928],675497f5-aa56-513c-985c-73e6dac50ecc,"[97, 75, 3484, 3481, 3482, 3470]",,[3514]
"[3827, 95, 112, 150]","[1673, 1655]",[94],"[1673, 3827, 94, 145, 95, 112, 164, 150, 1655, 2393]",[3472],8593e860-48dd-54c3-9910-bed4c264f0c5,,,"[145, 164, 2393]"
[171],[159],,"[723, 151, 114, 171, 90, 85, 106, 159, 175, 734]",[115],9fd05aea-ebbb-58d7-9da6-c941b60be57a,"[151, 114, 85, 106, 734]",,"[723, 90, 175]"
[439],[106],"[94, 2992, 97, 131]","[94, 75, 2992, 106, 97, 131, 172, 1025, 91, 439]",[98],1d961165-c1d4-5573-a890-c3572ad48f31,,,"[75, 172, 1025, 91]"
[439],[3836],"[97, 151, 2992, 94]","[97, 151, 75, 3836, 439, 91, 2992, 1025, 85, 94]",[94],2cc8198a-323c-55eb-b06c-b02fa12dea95,,,"[75, 91, 1025, 85]"
,"[3836, 1025, 278, 114, 91]","[151, 75, 97]","[94, 151, 75, 2813, 3836, 97, 1025, 278, 114, 91]",[94],6a86b952-ef47-5510-a4e8-e16acf279d5d,[94],,[2813]
"[3055, 145, 3029, 3165]","[3510, 3063, 3057]",,"[3611, 3055, 3510, 3484, 97, 145, 3063, 3029, 3165, 3057]",[3486],ef144dae-ce36-519f-bbf4-261cfb9d8078,"[3611, 3484, 97]",,
[1435],"[523, 112]",[94],"[94, 151, 278, 1811, 91, 97, 523, 1025, 1435, 112]",[98],fec2a6f5-9177-5bff-aa1e-fdebe0130abd,,,"[151, 278, 1811, 91, 97, 1025]"
"[3055, 145, 3029, 3505]",,"[94, 2992]","[3484, 3611, 3055, 131, 94, 145, 3029, 3505, 3472, 2992]",[3484],56079753-24de-541a-b945-cd8da211ea49,"[3484, 3611, 131, 3472]",,
,"[97, 115]","[131, 106, 2992, 151]","[167, 131, 98, 97, 173, 106, 2992, 2438, 151, 115]",[167],a62a98e1-4949-5595-aa31-94f3d2cfad69,,[173],"[167, 98, 2438]"
"[890, 3824, 175, 723]",[3485],,"[75, 890, 2992, 94, 3824, 159, 175, 153, 723, 3485]",[75],0a273703-1d2b-5d8a-aae4-6f3dc21a4757,[75],,"[2992, 94, 159, 153]"
[1435],,[2992],"[151, 115, 91, 1435, 172, 278, 1025, 2992, 1811, 97]",[115],2e6a8791-6ebd-5c03-9bca-24191c80e983,,,"[151, 115, 91, 172, 278, 1025, 1811, 97]"
"[1673, 1811, 2315]","[3831, 3828, 2020, 3829, 3824, 1655, 3823]",,"[3831, 3828, 2020, 3829, 3824, 1673, 1655, 1811, 2315, 3823]",[3824],1dd474d6-9658-54e2-8e78-9d9f7839df83,,,
[1435],"[523, 112]",[2992],"[97, 278, 1811, 115, 1435, 2992, 91, 523, 1025, 112]",[151],8408528e-b3f1-596e-8f3f-813041afbf75,,,"[97, 278, 1811, 115, 91, 1025]"
[1401],[91],[92],"[167, 94, 2813, 97, 1401, 91, 172, 92, 115, 173]",[94],27b89a63-cb22-53e9-a366-7c0cb79c52da,"[97, 172, 115]",[173],"[167, 94, 2813]"
"[3831, 445, 109]",[278],[92],"[106, 75, 3607, 3831, 278, 92, 3505, 445, 1673, 109]",[3607],9a38fc68-54a6-5d9c-aef0-cabc4ac74560,"[106, 75, 3607, 3505]",,[1673]
[230],,,"[75, 91, 115, 114, 439, 98, 159, 172, 106, 230]",[115],2bcbfab1-4c49-5024-a4d7-75100c6bdd68,"[114, 98, 159]",,"[75, 91, 115, 439, 172, 106]"
[1401],[1025],,"[97, 2813, 94, 75, 1401, 167, 172, 151, 1025, 3275]",[94],8f3daa90-b3f4-5418-9e7d-6855242f1698,"[97, 75, 172, 151]",,"[2813, 94, 167, 3275]"
[1401],,[92],"[94, 2813, 97, 75, 115, 172, 151, 1401, 92, 3275]",[167],30289f86-aa7c-5b2e-b76b-e7881ab168b9,"[97, 75, 115, 172, 151]",,"[94, 2813, 3275]"
"[439, 2978]",[106],"[97, 151, 94]","[97, 151, 106, 87, 85, 94, 439, 172, 91, 2978]",[1310],72be0674-1dc4-5e66-857d-82b350f4935b,,,"[87, 85, 172, 91]"
[1401],[1025],[92],"[94, 2813, 75, 172, 1401, 167, 92, 151, 115, 1025]",[94],26721b65-dfff-54a4-b41e-26dd3634c29e,"[75, 172, 151, 115]",,"[94, 2813, 167]"
,"[115, 97]","[131, 85, 106, 151]","[167, 2438, 173, 131, 98, 85, 106, 115, 151, 97]",[98],fa16eb29-90f6-50f8-a6dc-7ea60b1a26ac,,[173],"[167, 2438, 98]"
[2978],[106],"[2992, 171]","[106, 87, 94, 91, 2992, 85, 1025, 171, 2978, 439]",[94],e131a873-4eb5-56af-a25a-030b7d8aca29,[94],,"[87, 91, 85, 1025, 439]"
,,"[131, 167, 94, 172, 106, 97, 173]","[131, 167, 94, 734, 172, 106, 2438, 97, 173, 2992]",[2438],23acaeab-195f-5e42-afed-a6bde01a1d61,"[734, 2438, 2992]",,
"[890, 175, 3824, 3514]",,,"[94, 2992, 75, 890, 159, 175, 3824, 1025, 153, 3514]",[2978],f765aafa-0808-58ef-8ab8-31959bce3e86,"[75, 1025]",,"[94, 2992, 159, 153]"
[1401],,[92],"[94, 167, 2813, 97, 1401, 140, 2992, 75, 92, 151]",[94],a287713b-e934-5ccf-a129-81da46ea9fc4,"[97, 2992, 75, 151]",,"[94, 167, 2813, 140]"
[1401],[3471],[92],"[94, 2813, 97, 75, 167, 172, 151, 1401, 92, 3471]",[94],51e6ffe9-a4ab-571e-bc5b-98c72f0c5a34,"[97, 75, 172, 151]",,"[94, 2813, 167]"
"[3486, 723]","[157, 278, 3524]",,"[167, 3484, 2438, 157, 278, 3485, 3524, 3486, 723, 3481]",[91],ac701905-4aca-5963-bc75-5fa6d7ab1a83,,,"[167, 3484, 2438, 3485, 3481]"
[1401],[75],"[172, 97, 131, 151, 92]","[1401, 172, 97, 140, 131, 192, 151, 92, 2438, 75]",[115],87ce9f73-f476-54e8-93a8-3abcc63f11f4,,,"[140, 192, 2438]"
[1401],"[114, 1025]",,"[94, 97, 2813, 75, 115, 1401, 151, 3275, 114, 1025]",[94],064dad19-1523-5397-9245-2267e9b5539b,"[97, 75, 115, 151]",,"[94, 2813, 3275]"
[1673],"[278, 3524]",[131],"[94, 106, 131, 734, 278, 2992, 2438, 1673, 3524, 3607]",[3607],9e52cc81-3f5c-5ad3-afc8-f48f336cfee1,"[94, 106, 734, 2992, 2438, 3607]",,
[1435],,[2992],"[97, 151, 115, 91, 1811, 278, 2992, 106, 1435, 1025]",[98],07d9b070-8bf1-5fe9-8023-0e736eb77fe5,,,"[97, 151, 115, 91, 1811, 278, 106, 1025]"
[1435],[1655],[94],"[151, 97, 94, 115, 172, 1435, 91, 1811, 106, 1655]",[278],5f2b0c47-a551-5866-b63c-4f86c14f489b,,,"[151, 97, 115, 172, 91, 1811, 106]"
"[851, 439]","[3607, 3791]","[92, 106]","[828, 3607, 3791, 851, 107, 94, 92, 439, 106, 98]",[3824],0957a00a-bbc7-5659-b09a-1c75342bd248,[828],,"[107, 94, 98]"
[1401],,[92],"[94, 167, 2813, 1401, 97, 173, 92, 115, 3275, 172]",[1310],70f6451b-e941-597e-80f9-d234f73fb2f4,"[97, 115, 172]",[173],"[94, 167, 2813, 3275]"
"[3824, 890, 3827]",[3485],,"[151, 2992, 3824, 94, 890, 115, 3827, 3485, 75, 159]",[75],a1626b18-9664-5f5c-9651-a37b83d184e8,"[151, 115, 75]",,"[2992, 94, 159]"
,"[847, 890, 98]","[75, 94, 115, 106, 97, 151, 91]","[75, 94, 115, 106, 97, 151, 91, 847, 890, 98]",[98],32999227-bc50-58ed-94db-a625103663cd,,,
,"[114, 1025, 75]","[131, 172, 92]","[167, 2813, 131, 114, 192, 172, 92, 1025, 75, 173]",[91],ed0c1b16-c843-55f5-87d3-430a1a68af2a,,[173],"[167, 2813, 192]"
"[3824, 723, 171, 3831]",,[131],"[151, 3824, 2438, 106, 94, 723, 131, 171, 3831, 734]",[75],15c1eb9b-bce9-521d-9684-18535979a33a,"[151, 106]",,"[2438, 94, 734]"
,"[1811, 1655, 1673, 112, 523, 278]","[115, 97, 151]","[115, 1811, 1655, 1673, 97, 217, 112, 151, 523, 278]",[ 75 131],37777d26-71a4-543a-b120-e7835338bab1,,,[217]
[1435],"[112, 523]",[94],"[97, 151, 94, 1811, 278, 91, 112, 523, 106, 1435]",[2870],c24faa39-e526-5cb0-b3c6-d63464819b88,,,"[97, 151, 1811, 278, 91, 106]"
,[115],"[131, 106, 2992, 85, 151]","[167, 173, 2438, 131, 98, 106, 115, 2992, 85, 151]",[167],c4d6bfd3-bbec-5db6-8fce-e63343410101,,[173],"[167, 2438, 98]"
[828],[91],"[2813, 131]","[98, 94, 115, 75, 91, 2813, 97, 151, 828, 131]",[94],5760d488-8785-50bc-9311-10cad910aa6d,"[115, 75, 97, 151]",,"[98, 94]"
"[3505, 3482, 1310]","[3514, 3486, 3518]","[85, 91]","[3514, 3505, 85, 3486, 3518, 98, 115, 3482, 1310, 91]",[5316],a141c6f7-a15c-5bc1-a845-8439afdef432,"[98, 115]",,
"[3476, 3474]","[3472, 3473]","[97, 131, 3275, 172]","[145, 97, 94, 3476, 3472, 131, 3275, 3474, 172, 3473]",[5121],0bd08dc6-fbae-5f64-a0be-f1724308976b,"[145, 94]",,
[439],"[106, 3836]","[97, 151, 2992, 94]","[97, 151, 75, 106, 3836, 91, 172, 2992, 439, 94]",[94],57173788-90d4-591a-af65-a0cb09ef30a7,,,"[75, 91, 172]"
[1435],[523],"[94, 2992]","[151, 115, 94, 278, 1435, 1811, 523, 91, 2992, 1025]",[94],439b5727-0a72-501b-88d7-8ee9d5afba8a,,,"[151, 115, 278, 1811, 91, 1025]"
[1025],"[98, 847, 173]","[75, 94, 97, 115, 106, 91]","[75, 94, 97, 115, 106, 91, 98, 847, 1025, 173]",[98],86455eff-0da2-5e08-b0ef-069d5808b848,,,
"[175, 439]",,,"[1025, 3275, 1310, 115, 175, 91, 439, 151, 97, 94]",[1310],2318a660-6ade-5f84-b389-08cf4dfa7dcd,"[1025, 3275, 1310, 115, 91, 151, 97, 94]",,
,"[75, 115]","[131, 2992, 172]","[167, 131, 98, 2992, 173, 75, 192, 172, 115, 2438]",[75],d00a022f-510c-5b7c-84eb-91d55d35c986,,[173],"[167, 98, 192, 2438]"
"[723, 1673, 1310]",,"[114, 171]","[114, 723, 167, 1673, 1310, 1811, 171, 151, 91, 278]",[1630],5c37443e-1ee1-5959-9c8f-2a3e2d667288,,,"[167, 1811, 151, 91, 278]"
"[1435, 84]","[1655, 523]",[94],"[97, 1435, 151, 94, 1655, 84, 172, 91, 115, 523]",[278],baa1b102-ad1b-5db1-85a3-1a4999c2eafe,,,"[97, 151, 172, 91, 115]"
[1435],,[2992],"[97, 151, 115, 1811, 278, 91, 2992, 1025, 106, 1435]",[131],1234621d-0a46-5a77-b8ff-78614a3c1009,,,"[97, 151, 115, 1811, 278, 91, 1025, 106]"
[84],[1971],[2813],"[151, 106, 1971, 75, 87, 172, 1025, 153, 2813, 84]",[3484],ccc4d2ba-95b7-592f-a70e-e3bda0679512,,,"[151, 106, 75, 87, 172, 1025, 153]"
"[217, 1310]",[150],,"[115, 75, 106, 87, 171, 217, 97, 1310, 439, 150]",[115],afbf630d-900f-5c9f-aab5-a516b44e6fef,,,"[115, 75, 106, 87, 171, 97, 439]"
[175],"[2969, 153]",,"[1025, 75, 115, 91, 97, 2969, 175, 1310, 151, 153]",[1673],f0a5e7c1-48ce-5afe-8aad-70ef5736d6e4,"[1025, 75, 115, 91, 97, 1310, 151]",,
,"[2315, 75]","[106, 2992, 2813]","[173, 98, 2315, 2438, 3827, 106, 2992, 75, 828, 2813]",[173],49a06c93-c4d1-5000-b89f-2d13e03dc254,[828],[173],"[98, 2438, 3827]"
,,"[94, 85, 173]","[151, 106, 94, 115, 87, 91, 85, 171, 439, 173]",[2978],ddfa3985-d55b-53c9-badf-2a17b4361095,,,"[151, 106, 115, 87, 91, 171, 439]"
,"[75, 97]","[131, 2992, 151, 106, 172]","[167, 98, 131, 2992, 75, 97, 151, 106, 173, 172]",[98],833d1ac7-5f6e-5739-8303-477ee10b433f,,[173],"[167, 98]"
,"[278, 3471]",[92],"[94, 167, 2813, 75, 97, 151, 278, 3471, 92, 115]",[115],08a952ca-2fe1-520d-988a-5fe2ef1bd1a2,"[75, 97, 151, 115]",,"[94, 167, 2813]"
,,,"[3484, 3486, 3470, 3481, 3483, 94, 3482, 3514, 3505, 91]",[3484],2b17f70c-53d1-5804-bcd0-754b584dad0c,"[94, 3514, 91]",,"[3484, 3486, 3470, 3481, 3483, 3482, 3505]"
[439],,"[97, 151, 94, 131, 2992, 98]","[97, 75, 151, 94, 131, 439, 91, 85, 2992, 98]",[94],5fe4e6fd-22a2-5991-9bfe-78d0f3e4803e,,,"[75, 91, 85]"
"[145, 3171]","[5119, 98]","[131, 172, 92, 2992, 2813]","[5119, 131, 145, 172, 92, 173, 98, 2992, 3171, 2813]",[98],a2ba0c30-5fe0-5e47-a023-b5a854e51eb5,,[173],
[2315],[75],"[131, 2992, 172]","[167, 131, 98, 2992, 173, 192, 75, 2315, 172, 2438]",[98],8ec23410-5685-5757-baab-80e77ce32f84,,[173],"[167, 98, 192, 2438]"
[1310],"[723, 90]",[175],"[97, 106, 75, 1310, 153, 175, 723, 439, 734, 90]",[106],2081d171-13fb-5b9d-aaa1-4a73bd1f4365,,,"[97, 106, 75, 153, 439, 734]"
,[1971],[2992],"[151, 106, 75, 91, 115, 87, 172, 2992, 1025, 1971]",[91],320bfd08-2118-5307-9353-3347caa8d71c,,,"[151, 106, 75, 91, 115, 87, 172, 1025]"
"[439, 1811]",[3836],"[151, 97, 94, 2992, 131]","[151, 97, 75, 94, 2992, 439, 172, 3836, 1811, 131]",[94],cbd2b2b6-0ace-53a4-ad76-4ef9844f8064,,,"[75, 172]"
,,[2992],"[94, 3470, 3486, 3484, 3483, 3485, 151, 3824, 2992, 115]",[5176],8d5e4e7c-4703-50af-857c-510b5772cede,"[94, 151, 115]",,"[3470, 3486, 3484, 3483, 3485, 3824]"
"[723, 157]","[91, 1025, 114]","[151, 2992, 171, 106]","[151, 890, 91, 1025, 2992, 171, 106, 723, 114, 157]",[2978],3c35118e-072e-5cf9-b6b1-c2050d9a32a4,,,[890]
"[145, 1016, 150]",[3025],[131],"[75, 145, 1655, 95, 1016, 523, 150, 3025, 828, 131]",[75],284b919f-d000-5a47-8621-22e740af82c3,[75],,"[1655, 95, 523, 828]"
,[1971],,"[97, 115, 75, 106, 151, 1971, 153, 1025, 114, 890]",[847],e44dbb19-533a-5663-9c85-33a1d8dc9905,[114],,"[97, 115, 75, 106, 151, 153, 1025, 890]"
,"[75, 115]","[131, 2992, 172, 151]","[167, 131, 98, 2992, 75, 173, 115, 192, 172, 151]",[439],04c9b8b6-4220-5b03-8462-a4c5535c4339,,[173],"[167, 98, 192]"
,"[106, 153]","[151, 97, 94, 2992]","[151, 97, 106, 75, 94, 87, 91, 2992, 172, 153]",[94],ee947a03-2bd0-5eff-bd25-c3d9b7f581b9,,,"[75, 87, 91, 172]"
,[3510],"[151, 106]","[3514, 151, 3510, 3484, 97, 75, 3481, 3486, 3482, 106]",[3484],5ae1933f-814c-55d9-87c0-14dae828c515,"[3484, 97, 75, 3481, 3486, 3482]",,[3514]
[2315],"[75, 115]","[131, 2992]","[167, 131, 192, 98, 2992, 173, 2315, 75, 115, 2438]",[167],dbdb4a47-1a5a-552c-bb96-cc8733ddf2c7,,[173],"[167, 192, 98, 2438]"
,[114],"[2992, 94]","[97, 91, 1025, 2992, 94, 115, 172, 278, 1811, 114]",[2870],047bbfc8-422c-5ae7-a52c-d101e1093aec,,,"[97, 91, 1025, 115, 172, 278, 1811]"
[1435],"[523, 112]",[2992],"[97, 151, 1811, 278, 91, 2992, 523, 1025, 1435, 112]",[151],beab3cc2-0caa-51ca-9131-d813ea825156,,,"[97, 151, 1811, 278, 91, 1025]"
,[890],,"[167, 91, 97, 94, 115, 114, 2992, 98, 1025, 890]",[167],67d1c755-dfed-5763-b543-d020ae33bd10,"[91, 97, 115, 114, 2992, 1025]","[167, 94, 98]",
,[115],"[131, 2992, 106, 172]","[167, 131, 98, 173, 2992, 192, 115, 2438, 106, 172]",[173],edf7498a-39df-5f5a-a9e3-844fc8d46cf8,,[173],"[167, 98, 192, 2438]"
,"[91, 75]","[131, 92, 172, 106]","[91, 2438, 828, 98, 131, 92, 172, 173, 106, 75]",[173],7fc8c5c7-3279-5ac2-bee5-99253e2b9eea,[828],[173],"[2438, 98]"
,"[75, 115]","[131, 2992, 151, 106]","[167, 131, 98, 2992, 75, 115, 173, 151, 192, 106]",[5176],b6144148-65ea-5ad5-9696-2806c341fa20,,[173],"[167, 98, 192]"
[828],[91],"[106, 131]","[94, 173, 98, 75, 115, 97, 106, 828, 91, 131]",[94],9cb05d4f-3b15-5966-b193-fc5b1726f5db,"[75, 115, 97]",[173],"[94, 98]"
,"[115, 97]","[131, 106, 85, 151]","[167, 131, 173, 98, 2438, 106, 115, 85, 97, 151]",[173],1a9812ed-ca58-54f4-9560-60bfd6dcc2e2,,[173],"[167, 98, 2438]"
,[115],"[131, 2992, 106, 151, 734]","[167, 131, 173, 98, 2438, 2992, 115, 106, 151, 734]",[167],156a0893-ef3e-5d32-8b41-1bd7121604b0,,[173],"[167, 98, 2438]"
"[95, 101, 217]",,,"[3521, 115, 151, 3607, 3836, 95, 101, 217, 1039, 2992]",[2870],c2f7ce13-532b-55d0-95ab-ad02832c6702,"[115, 151]",,"[3521, 3607, 3836, 1039, 2992]"
[230],[1971],,"[97, 75, 115, 1025, 1971, 172, 114, 173, 230, 890]",[94],b679defe-76f2-50c7-8c0e-e131dc953898,"[114, 173]",,"[97, 75, 115, 1025, 172, 890]"
,"[91, 83]",[2813],"[94, 98, 173, 91, 115, 2813, 75, 97, 83, 151]",[94],4fc123a6-fe89-5561-b11b-ff0743dbbb44,"[115, 75, 97, 151]",[173],"[94, 98]"
,"[75, 115, 91]","[131, 2992, 106, 172]","[167, 131, 98, 2992, 173, 75, 106, 172, 115, 91]",[173],15696a87-6fc2-547a-9b04-dc2251d66c9c,,[173],"[167, 98]"
,[115],"[131, 2992, 106, 151]","[167, 131, 98, 173, 2992, 115, 106, 151, 2438, 192]",[115],9cd4eadf-b20e-57e0-b66a-a6e75048f365,,[173],"[167, 98, 2438, 192]"
,[91],"[2813, 131]","[94, 98, 115, 2813, 91, 173, 97, 151, 3471, 131]",[173],ae952b8d-4047-5503-bb97-f577ada13a95,"[115, 97, 151]",[173],"[94, 98, 3471]"
,"[91, 75]","[131, 2992, 106, 172, 115]","[173, 131, 91, 2438, 2992, 106, 172, 75, 115, 828]",[173],2ad9b945-7a55-5500-b457-add060bc92ba,[828],[173],[2438]
"[3481, 82]",[153],"[175, 97, 151, 115]","[98, 175, 3481, 167, 3470, 97, 151, 82, 115, 153]",[167],9833df50-f4f9-59b9-9e87-42454a146d43,[3470],"[98, 167]",
,"[75, 115]","[131, 2992, 172, 151]","[167, 131, 98, 2992, 173, 75, 115, 192, 172, 151]",[173],1718e2b5-3734-5b0f-b2b1-30143b10a9e6,,[173],"[167, 98, 192]"
[1435],"[523, 112]",[94],"[151, 97, 1811, 106, 94, 115, 523, 112, 1435, 91]",[2870],31bf3294-532d-53d2-931b-060e8d1c4e25,,,"[151, 97, 1811, 106, 115, 91]"
,"[97, 91]","[131, 2992, 106, 172, 3275]","[167, 131, 98, 2992, 173, 106, 97, 172, 91, 3275]",[173],e58aaf2a-6f24-582c-9b44-67fb7f1ff23b,,[173],"[167, 98]"
,[75],"[131, 2992, 151]","[167, 98, 131, 173, 75, 2438, 2992, 2816, 140, 151]",[173],dbf46ab0-59d9-5d21-8928-ac3389a204b3,,[173],"[167, 98, 2438, 2816, 140]"
[828],"[91, 87]",,"[94, 173, 98, 91, 115, 97, 87, 2438, 828, 3505]",[94],767020f3-654c-510f-bffe-667d35321f01,"[115, 97]",[173],"[94, 98, 2438, 3505]"
[828],,"[2813, 106]","[94, 98, 115, 75, 97, 173, 151, 2813, 106, 828]",[94],61346ad3-b470-5699-8c0c-54f86b3dd59a,"[115, 75, 97, 151]",[173],"[94, 98]"
,[75],"[131, 106, 172, 2992]","[173, 828, 2438, 131, 106, 75, 172, 98, 3505, 2992]",[173],28250977-60d8-5f0e-9bd1-e04683c6d7e7,[828],[173],"[2438, 98, 3505]"
,"[97, 75]","[131, 2992, 172, 106]","[167, 98, 131, 2992, 173, 97, 75, 2438, 172, 106]",[167],b156cf15-1f17-5ed2-9ba5-016b5d0ab15d,,[173],"[167, 98, 2438]"
[3055],"[3510, 3063, 3472]",[151],"[3484, 3514, 3510, 3055, 3165, 97, 75, 151, 3063, 3472]",[3484],32a0c804-791e-50b4-89bd-e2d43b24eaea,"[3484, 3514, 3165, 97, 75]",,
[1435],,"[94, 2992, 131]","[94, 151, 115, 172, 91, 1435, 2992, 1025, 106, 131]",[97],b49b71d2-45cf-5d4b-b739-9936c892d3b4,,,"[151, 115, 172, 91, 1025, 106]"
"[84, 1435, 523]",[150],,"[1811, 217, 278, 84, 106, 1435, 150, 2992, 523, 91]",[171],6abde77b-8e88-5d1c-b8c7-0ae342dd7e29,"[217, 2992]",,"[1811, 278, 106, 91]"
,,[151],"[94, 91, 97, 2992, 114, 98, 1025, 3275, 151, 75]",[167],877e3f32-3a1a-510b-a3d1-6187b6e38599,"[91, 97, 2992, 114, 1025, 3275, 75]","[94, 98]",
,[75],"[131, 2992, 172, 151]","[167, 131, 98, 173, 2992, 75, 172, 192, 151, 2438]",[167],b08e5628-5b9a-5d98-ac8f-4051cc94b9e8,,[173],"[167, 98, 192, 2438]"
,[75],"[131, 2992, 92]","[167, 98, 173, 131, 2438, 2816, 75, 140, 2992, 92]",[167],682db7fc-910d-5754-be5a-1304135a1e61,,[173],"[167, 98, 2438, 2816, 140]"
,[115],"[131, 85, 734, 2992, 151]","[167, 173, 131, 2438, 98, 85, 734, 2992, 115, 151]",[173],99879433-1efd-5c91-be9d-799e557d00e9,,[173],"[167, 2438, 98]"
"[82, 84]","[115, 97, 75]","[131, 151]","[167, 131, 151, 2438, 98, 82, 115, 84, 97, 75]",[173],12a75c39-ec79-5efb-a774-3acc0606535f,,,"[167, 2438, 98]"
,[172],"[115, 94]","[97, 151, 115, 75, 172, 217, 94, 91, 171, 87]",[115],ba8eb50e-c748-5982-8d4a-6c2d36470d6a,,,"[97, 151, 75, 217, 91, 171, 87]"
[828],[91],"[2813, 106]","[98, 94, 115, 75, 97, 91, 2813, 151, 106, 828]",[94],483b5241-d810-54e7-b4e2-fb936c6413bf,"[115, 75, 97, 151]",,"[98, 94]"
,[75],"[131, 2992, 151]","[167, 98, 173, 131, 75, 2992, 2438, 151, 140, 2816]",[167],9f201e03-9539-5016-b71c-1c999998d9b3,,[173],"[167, 98, 2438, 140, 2816]"
,"[91, 75, 3470, 83]","[2992, 2813, 115, 172]","[98, 173, 2992, 2813, 115, 91, 75, 3470, 172, 83]",[173],1c97e00a-fe9a-5128-9ef1-513616352ed8,,[173],[98]
[3481],"[91, 153, 890, 474]",[175],"[167, 91, 3470, 159, 175, 3481, 153, 890, 474, 98]",[167],b2daa4d7-ae3b-5dc5-b4fd-1bb581d5a784,[3470],"[167, 159, 98]",
"[1811, 1655, 109, 1673, 3834]","[278, 112, 3607]",,"[278, 1811, 1655, 112, 109, 3607, 217, 150, 1673, 3834]",[5127 1847],dc576cf5-9ae0-590e-ab8d-27cab0599be2,,,"[217, 150]"
"[439, 2978]",[106],"[151, 97, 94]","[151, 97, 94, 106, 172, 85, 87, 439, 2978, 91]",[3485],07e973ab-9a5f-5489-ac5e-77e92367e274,,,"[172, 85, 87, 91]"
,"[106, 3836]","[97, 151, 2992, 94]","[97, 75, 106, 151, 91, 3836, 2992, 1025, 94, 172]",[3484],90f2a4e8-321b-5bdb-8e01-0d0b0a91c7ff,,,"[75, 91, 1025, 172]"
,[1971],,"[97, 106, 115, 75, 1971, 151, 172, 153, 1025, 87]",[94],2ace424e-aa85-58ba-b5be-ddeed5036af6,,,"[97, 106, 115, 75, 151, 172, 153, 1025, 87]"
[140],"[3607, 3791]",,"[3828, 3823, 3824, 3826, 3830, 3607, 3825, 3791, 94, 140]",[3823],482911de-405d-54ce-a44c-5931c7202002,[3824],,"[3828, 3823, 3826, 3830, 3825, 94]"
,"[75, 97]","[131, 2992, 172]","[167, 98, 131, 173, 2992, 75, 2438, 172, 97, 2816]",[173],7d300778-b429-57b9-913f-5017194f6697,,[173],"[167, 98, 2438, 2816]"
,"[75, 97]","[131, 2992, 172, 92]","[167, 98, 131, 173, 2992, 172, 2438, 75, 92, 97]",[173],5c2fe0fe-2e3e-5996-bf0f-5f4fcf717c59,,[173],"[167, 98, 2438]"
[828],[91],[131],"[94, 98, 173, 91, 97, 115, 75, 828, 151, 131]",[94],a1c4dc67-36a2-5785-b054-f97a6c182ab9,"[97, 115, 75, 151]",[173],"[94, 98]"
,"[115, 75]","[131, 2992, 172, 106, 151]","[167, 131, 98, 2992, 173, 115, 172, 106, 75, 151]",[167],258ecad4-1b05-51d6-afc3-c59c10d2d0d8,,[173],"[167, 98]"
,"[75, 115]","[131, 2992, 151, 172]","[167, 131, 98, 2992, 173, 75, 115, 151, 192, 172]",[167],466e692c-feb2-5b3c-b27e-e7e596418a67,,[173],"[167, 98, 192]"
,"[97, 115]","[131, 106, 2992, 151]","[167, 173, 98, 2438, 131, 106, 97, 2992, 151, 115]",[173],e45e1950-519b-50f5-bdb0-00c152700cfc,,[173],"[167, 98, 2438]"
,"[75, 91, 97]","[131, 2992, 172, 3275]","[167, 98, 131, 2992, 173, 172, 75, 3275, 91, 97]",[173],ee50ac0e-13b7-5851-950d-a0b8fd2d97f1,,[173],"[167, 98]"
[3481],[153],"[2992, 175, 3275, 151]","[167, 2992, 98, 3481, 153, 175, 3470, 3275, 205, 151]",[167],0e5e7038-0403-58e5-a262-70cd95a86fb7,[3470],"[167, 98]",[205]
,"[91, 83]",[2813],"[94, 98, 173, 91, 2813, 115, 75, 172, 83, 151]",[173],91fc234a-c888-5347-a329-43ec0812b2d9,"[115, 75, 172, 151]",[173],"[94, 98]"
